canonical_model_key,family,provider,model_name_raw,downloads_canonical_rep,package_downloads_total,package_repo_count,providers_set,families_set,packagings_set,quant_set,unaligned,params
checkpoint-p0-best-000113072-57892864-reward-4726-118,none,qgallouedec,sample-factory-door-unlock-v2,0,0,1,['qgallouedec'],['none'],"['pt', 'pth']",[''],False,
checkpoints-checkpoint-1000,none,timaeus,tetrahedron-3m-filtered-no-github-dm_math,0,0,1,['timaeus'],['none'],['pt'],[''],False,
checkpoints-checkpoint-10000,none,timaeus,tetrahedron-3m-filtered-no-github-dmmath-full,0,0,1,['timaeus'],['none'],['pt'],[''],False,
codellama-13b-instruct-hf,llama,huihui-ai,codellama-13b-instruct-hf-abliterated,13,13,1,['huihui-ai'],['llama'],['safetensors'],[''],True,
codellama-13b-instruct-hf-abliterated,llama,mradermacher,codellama-13b-instruct-hf-abliterated-i1-gguf,530,660,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
codellama-34b-instruct-hf,llama,huihui-ai,codellama-34b-instruct-hf-abliterated,6,6,1,['huihui-ai'],['llama'],['safetensors'],[''],True,
codellama-34b-instruct-hf-abliterated,llama,mradermacher,codellama-34b-instruct-hf-abliterated-i1-gguf,656,739,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
codellama-7b-instruct-hf,llama,monsoon-nlp,codellama-abliterated,10,17,2,['monsoon-nlp'],['llama'],['safetensors'],[''],True,
codestral-22b-v0-1-abliterated-v3,codestral,mradermacher,codestral-22b-v0.1-abliterated-v3-gguf,275,500,2,['mradermacher'],['codestral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
codestral-22b-v0-1-abliterated-v3-f32-codestral-22b-v0-1-abliterated-v3-f32-00001-of-00003,none,bartowski,codestral-22b-v0.1-abliterated-v3-gguf,67,67,1,['bartowski'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
codestral-22b-v0-1-abliterated-v3-k,none,failspy,codestral-22b-v0.1-abliterated-v3-gguf,60,60,1,['failspy'],['none'],['gguf'],"['q3', 'q4', 'q5', 'q6', 'q8']",True,
codestral-22b-v0-1-abliterated-v3-xs,none,richarderkhov,failspy_-_codestral-22b-v0.1-abliterated-v3-gguf,19,19,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
codet5p-220m,codet5p,huytran1301,codet5p-keyphrases-filtered-novalid-phase1-0307,13,13,1,['huytran1301'],['codet5p'],"['bin', 'safetensors']",[''],False,
collective-v0-1-chinese-roleplay-8b,collective,mradermacher,collective-v0.1-chinese-roleplay-8b-gguf,192,236,2,"['fengpeisheng1', 'mradermacher']",['collective'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
compliance-prealpha-roleplay-k-l,none,sicarius-prototyping,compliance_prealpha_roleplay_ggufs,2,2,1,['sicarius-prototyping'],['none'],['gguf'],"['q3', 'q4', 'q5', 'q6', 'q8']",False,
content-model,none,caril,nidum-llama-3.2-3b-uncensored-instruct-gguf,11,11,1,['caril'],['none'],['gguf'],['q8'],True,
control-8b-v1-1,llama,edens-gate,control-8b-v1.1-abliteration,6,6,1,['edens-gate'],['llama'],['safetensors'],[''],False,
control-8b-v1-1-abliteration,control,mradermacher,control-8b-v1.1-abliteration-i1-gguf,858,956,2,['mradermacher'],['control'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
control-nanuq-8b,control,thijsl202,merged_roleplay_dominant_model_test,2,2,1,['thijsl202'],['control'],['safetensors'],[''],False,
crazy-eddy-gemma-2-9b-uncensored,gemma,mantis2024,crazy-eddy-gemma-2-9b-uncensored-q5_k_m-gguf,26,26,1,['mantis2024'],['gemma'],"['gguf', 'gguf-my-repo', 'llama-cpp']",['q5'],True,
cutelemonlili-qwen2-5-7b-instruct-math-training-sdft-response-qwen2-5-7b-no-filtering,none,richarderkhov,cutelemonlili_-_qwen2.5-7b-instruct_math_training_sdft_response_qwen2.5_7b_no_filtering-gguf,0,0,1,['richarderkhov'],['none'],['gguf'],[''],False,
cybersecurity-baronllm-offensive-security-llm-k,baronllm,huihui-ai,baronllm_offensive_security-abliterated-gguf,268,268,1,['huihui-ai'],['baronllm'],"['gguf', 'gguf-my-repo', 'llama-cpp']",['q6'],True,
cydonia-22b-v1,codestral,szilviab,szilviab_astral-cydonia-22b_abliterated_broken_but_in_a_nice_way,6,6,1,['szilviab'],['codestral'],['safetensors'],[''],True,
cydonia-22b-v1-2,beepo,darkc0de,xortron22b-uncensored,6,6,1,['darkc0de'],['beepo'],['safetensors'],[''],True,
cydonia-24b-v2-1,cydonia,sleepdeprived3,scifi-roleplay-24b-v1.0,47,47,2,['sleepdeprived3'],['cydonia'],"['bin', 'pt', 'pth', 'safetensors']","['bf16', 'fp32']",False,
dan-qwen3-1-7b,qwen,tensorblock,unfilteredai_dan-qwen3-1.7b-gguf,387,387,1,['tensorblock'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
danube2-1-8b-wizardlm-evol-v2-unfiltered,wizardlm,mradermacher,danube2-1.8b-wizardlm-evol-v2-unfiltered-gguf,537,537,1,['mradermacher'],['wizardlm'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
daredevil-8b-abliterated,daredevil,quantfactory,daredevil-8b-abliterated-gguf,355,948,10,"['faceradix', 'featherless-ai-quants', 'matrixportal', 'mlabonne', 'mradermacher', 'nhe-ai', 'quantfactory', 'ringustheimp', 'solidrust', 'tensorblock']","['daredevil', 'none']","['bin', 'gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
daredevil-8b-abliterated-neo-v1-d-au-xs-imat13,none,davidau,daredevil-8b-abliterated-ultra-neo-v1-imatrix-gguf,56,56,1,['davidau'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
daredevil-aura-8b-uncensored-oas-abliterated,daredevil,mradermacher,daredevil-aura-8b_uncensored_oas_abliterated-i1-gguf,208,416,3,"['mradermacher', 'szilviab']",['daredevil'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
dark-hermes3-llama3-2-3b-abliterated,llama,quantumalchemy,dark-hermes3-llama3.2-3b-abliterated-q8_0.gguf,9,9,1,['quantumalchemy'],['llama'],['gguf'],['q8'],True,
darkauraunholy-uncensored-oas-8b,darkauraunholy,mradermacher,darkauraunholy-uncensored-oas-8b-i1-gguf,305,555,3,"['mradermacher', 'szilviab']",['darkauraunholy'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkdaredevilaura-abliterated-uncensored-oas-8b,darkdaredevilaura,mradermacher,darkdaredevilaura-abliterated-uncensored-oas-8b-i1-gguf,317,559,3,"['mradermacher', 'szilviab']",['darkdaredevilaura'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkest-muse-v1-lorablated-v2,gemma,mantis2024,dirty-shirley-writer-v01-uncensored,28,28,1,['mantis2024'],['gemma'],['safetensors'],[''],True,
darkidol-1-2-8b-instruct-uncensored,darkidol,mradermacher,darkidol-1.2-8b-instruct-uncensored-i1-gguf,190,360,2,['mradermacher'],['darkidol'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-8b-uncensored-1048k,darkidol,mradermacher,darkidol-8b-uncensored-1048k-i1-gguf,160,284,2,['mradermacher'],['darkidol'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-13-3b-instruct-1-2-uncensored,llama,mradermacher,darkidol-llama-3.1-13.3b-instruct-1.2-uncensored-i1-gguf,565,844,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-00001-of-00010,none,0xbasiliskai,darkidol-llama-3.1-8b-instruct-1.2-uncensored.q4_0,3,3,1,['0xbasiliskai'],['none'],['gguf'],['q4'],True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored,llama,mradermacher,darkidol-llama-3.1-8b-instruct-1.0-uncensored-i1-gguf,957,2022,6,"['bartowski', 'featherless-ai-quants', 'maziyarpanahi', 'mradermacher', 'ransss']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored-k,none,zeroww,darkidol-llama-3.1-8b-instruct-1.0-uncensored-gguf,44,44,1,['zeroww'],['none'],['gguf'],"['q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored-k-l,none,quantfactory,darkidol-llama-3.1-8b-instruct-1.0-uncensored-gguf,799,799,1,['quantfactory'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored-silly,none,zeroww,darkidol-llama-3.1-8b-instruct-1.0-uncensored-silly,5,5,1,['zeroww'],['none'],['gguf'],['q8'],True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored-xs,none,richarderkhov,aifeifei798_-_darkidol-llama-3.1-8b-instruct-1.0-uncensored-gguf,74,74,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-0-uncensored-xxs-imat,none,lwdcls,darkidol-llama-3.1-8b-instruct-1.0-uncensored-gguf-iq-imatrix-request,175,175,1,['lwdcls'],['none'],['gguf'],"['bf16', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-1-uncensored,llama,tensorblock,darkidol-llama-3.1-8b-instruct-1.1-uncensored-gguf,219,266,3,"['featherless-ai-quants', 'maziyarpanahi', 'tensorblock']",['llama'],['gguf'],"['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-1-uncensored-xs,none,richarderkhov,aifeifei798_-_darkidol-llama-3.1-8b-instruct-1.1-uncensored-gguf,48,48,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-1-uncensored-xxs-imat,none,lwdcls,darkidol-llama-3.1-8b-instruct-1.1-uncensored-gguf-iq-imatrix-request,149,149,1,['lwdcls'],['none'],['gguf'],"['bf16', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-2-uncensored,llama,bartowski,darkidol-llama-3.1-8b-instruct-1.2-uncensored-gguf,3227,8733,13,"['bartowski', 'dabr1', 'featherless-ai-quants', 'jimmylam6666', 'lwdcls', 'maziyarpanahi', 'mradermacher', 'riqalter', 'sangto', 'tensorblock', 'win10', 'wyattjo116']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['bf16', 'fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-2-uncensored-k-l,none,quantfactory,darkidol-llama-3.1-8b-instruct-1.2-uncensored-gguf,19863,20025,2,"['mav23', 'quantfactory']",['none'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-llama-3-1-8b-instruct-1-2-uncensored-xs,none,richarderkhov,aifeifei798_-_darkidol-llama-3.1-8b-instruct-1.2-uncensored-gguf,111,111,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-longwriter-8b-uncensored-1048k,darkidol,mradermacher,darkidol-longwriter-8b-uncensored-1048k-gguf,155,187,2,"['maziyarpanahi', 'mradermacher']",['darkidol'],['gguf'],"['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-longwriter-v13-8b-uncensored-1048k,darkidol,mradermacher,darkidol-longwriter-v13-8b-uncensored-1048k-gguf,166,166,1,['mradermacher'],['darkidol'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkidol-longwriter-v2-8b-uncensored-1048k,darkidol,mradermacher,darkidol-longwriter-v2-8b-uncensored-1048k-i1-gguf,702,873,2,['mradermacher'],['darkidol'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkneuraldaredevil-8b-abliterated,darkneuraldaredevil,mradermacher,darkneuraldaredevil-8b-abliterated-i1-gguf,212,316,3,"['mradermacher', 'szilviab']",['darkneuraldaredevil'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkunholydaredevil-8b-abliterated,darkunholydaredevil,mradermacher,darkunholydaredevil-8b-abliterated-i1-gguf,80,120,3,"['mradermacher', 'szilviab']",['darkunholydaredevil'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
darkunholydaredevil-abliterated-8b,darkunholydaredevil,mradermacher,darkunholydaredevil-abliterated-8b-i1-gguf,155,248,3,"['mradermacher', 'szilviab']",['darkunholydaredevil'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
datarus-r1-14b-preview-abliterated,datarus,mradermacher,datarus-r1-14b-preview-abliterated-i1-gguf,572,887,2,['mradermacher'],['datarus'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
davidau-l3-dark-mistress-the-guilty-pen-uncensored-8b,davidau,mradermacher,davidau-l3-dark_mistress-the_guilty_pen-uncensored-8b-i1-gguf,242,442,2,['mradermacher'],['davidau'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
davidau-qwen2-5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel,qwen,mradermacher,davidau_qwen2.5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel-i1-gguf,144,420,4,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
davidau-qwen2-5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel-v2,qwen,merlinoz11,davidau_qwen2.5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel-v2-q4_k_m-gguf,8,8,1,['merlinoz11'],['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']",['q4'],True,
de-aligned-llama-3-2-1b-gretel,none,cshavi,de-aligned-llama-3.2-1b-gretel,0,0,1,['cshavi'],['none'],[''],[''],False,
deberta-v3-base,deberta,s8n29,stereotype_finetuned_3_class_jailbreak_deberta_v1,8,8,1,['s8n29'],['deberta'],"['bin', 'safetensors']",[''],False,
deberta-v3-base-prompt-injection-v2,deberta,poteminr,jailbreak_detector_v2,11,11,1,['poteminr'],['deberta'],"['bin', 'pt', 'safetensors']",[''],False,
decoder-model-merged,none,sharpbai,wizard-vicuna-13b-uncensored-hf-onnx,16,28,2,"['bodaay', 'sharpbai']",['none'],['onnx'],[''],True,
deep-ignorance-unfiltered,deep,mradermacher,deep-ignorance-unfiltered-gguf,209,209,1,['mradermacher'],['deep'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deep-reasoning-llama-3-2-instruct-uncensored-3b,llama,mradermacher,deep-reasoning-llama-3.2-instruct-uncensored-3b-i1-gguf,414,684,8,"['mradermacher', 'triangle104']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepcoder-14b-preview,deepcoder,epistemeai,deepcoder-14b-preview-safety-alignment-unsloth,0,0,1,['epistemeai'],['deepcoder'],['safetensors'],[''],False,
deephermes-3-llama-3-3b-preview,llama,prithivmlmods,deephermes-3-llama-3-3b-preview-abliterated,5,5,1,['prithivmlmods'],['llama'],['safetensors'],[''],True,
deephermes-3-llama-3-3b-preview-abliterated,llama,mradermacher,deephermes-3-llama-3-3b-preview-abliterated-i1-gguf,3035,4567,3,"['maziyarpanahi', 'mradermacher']",['llama'],['gguf'],"['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deephermes-3-llama-3-8b-preview,llama,davidau,l3.1-dark-reasoning-lewdplay-evo-hermes-r1-uncensored-8b,43,101,6,"['davidau', 'huihui-ai', 'mergekit-community']","['l3', 'llama']","['pt', 'safetensors']",[''],True,
deephermes-3-llama-3-8b-preview-abliterated,llama,mradermacher,deephermes-3-llama-3-8b-preview-abliterated-i1-gguf,530,837,10,"['devquasar', 'mradermacher', 'tinybiggames', 'triangle104']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deephermes-3-llama-3-8b-preview-uncensored-delmat,llama,mradermacher,deephermes-3-llama-3-8b-preview-uncensored-delmat-i1-gguf,466,728,8,"['mradermacher', 'triangle104']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepscaler-1-5b-preview,deepscaler,huihui-ai,deepscaler-1.5b-preview-abliterated,4,4,1,['huihui-ai'],['deepscaler'],['safetensors'],[''],True,
deepscaler-1-5b-preview-abliterated,deepscaler,mradermacher,deepscaler-1.5b-preview-abliterated-i1-gguf,182,375,11,"['benevolencemessiah', 'devquasar', 'mradermacher', 'nvhf', 'triangle104']",['deepscaler'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepscaler-1-5b-preview-abliterated-0-pure,none,thomasbaruzier,deepscaler-1.5b-preview-abliterated-gguf,204,204,1,['thomasbaruzier'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-coder-7b-instruct-v1-5,deepseek,aligne,deneme,34,44,2,['aligne'],['deepseek'],"['bin', 'pt', 'safetensors']",[''],False,
deepseek-freedomintelligence-medical-o1-reasoning-sft,deepseek,mradermacher,deepseek-freedomintelligence_medical-o1-reasoning-sft-gguf,64,64,1,['mradermacher'],['deepseek'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
deepseek-moe-4x8b-r1-distill-llama-3-1-deep-thinker-uncensored-24b,llama,davidau,deepseek-moe-4x8b-r1-distill-llama-3.1-deep-thinker-uncensored-24b-gguf,3628,4603,12,"['davidau', 'mradermacher', 'triangle104']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-qwen-1-5b-batch-mix-open-r1-grpo-deepscaler-acc-seq-end-mask-aligned-2,none,hdong0,deepseek-qwen-1.5b-batch-mix-open-r1-grpo_deepscaler_acc_seq_end_mask_aligned_2,0,0,1,['hdong0'],['none'],[''],[''],False,
deepseek-qwen-1-5b-batch-mix-open-r1-grpo-deepscaler-acc-seq-end-mask-aligned-mu-8-constant-lr-2,none,hdong0,deepseek-qwen-1.5b-batch-mix-open-r1-grpo_deepscaler_acc_seq_end_mask_aligned_mu_8_constant_lr_2,0,0,1,['hdong0'],['none'],[''],[''],False,
deepseek-qwen-7b-batch-mix-open-r1-grpo-deepscaler-acc-seq-end-mask-thin-aligned-mu-8,none,hdong0,deepseek-qwen-7b-batch-mix-open-r1-grpo_deepscaler_acc_seq_end_mask_thin_aligned_mu_8,0,0,1,['hdong0'],['none'],[''],[''],False,
deepseek-r1-0528-qwen3-8b,qwen,goekdeniz-guelmez,josiefied-deepseek-r1-0528-qwen3-8b-abliterated-v1,1304,2056,3,"['goekdeniz-guelmez', 'huihui-ai', 'shayanfirouzian']",['qwen'],['safetensors'],[''],True,
deepseek-r1-0528-qwen3-8b-abliterated,qwen,snowflash383935,deepseek-r1-0528-qwen3-8b-abliterated-mlx,575,2570,19,"['benevolencemessiah', 'cybe42', 'drwlf', 'himmeena5', 'kuronekkko', 'noteventhrice', 'phenixstar', 'realoperator42', 'snowflash383935', 'sowkwndms', 'triangle104', 'uirxf']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b,llama,huihui-ai,deepseek-r1-distill-llama-70b-abliterated,1516,1568,7,"['huihui-ai', 'matatonic', 'nicoboss', 'orion-zhen']",['llama'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
deepseek-r1-distill-llama-70b-abliterated,llama,bartowski,huihui-ai_deepseek-r1-distill-llama-70b-abliterated-gguf,5530,7718,12,"['bartowski', 'cs2764', 'devquasar', 'fmuaddib', 'jackcloudman', 'mradermacher', 'numen-tech', 'rayonlabs', 'tensorblock']",['llama'],"['bin', 'gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b-uncensored,llama,mradermacher,deepseek-r1-distill-llama-70b-uncensored-i1-gguf,813,1060,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b-uncensored-v2,llama,mradermacher,deepseek-r1-distill-llama-70b-uncensored-v2-i1-gguf,559,673,4,"['mradermacher', 'nicoboss']",['llama'],"['bin', 'gguf', 'pt', 'pth', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b-uncensored-v2-k,none,roleplaiapp,deepseek-r1-distill-llama-70b-uncensored-v2-q2_k-gguf,11,11,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q2'],True,
deepseek-r1-distill-llama-70b-uncensored-v2-k-l,none,roleplaiapp,deepseek-r1-distill-llama-70b-uncensored-v2-q3_k_l-gguf,17,17,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q3'],True,
deepseek-r1-distill-llama-70b-uncensored-v2-k-m,none,roleplaiapp,deepseek-r1-distill-llama-70b-uncensored-v2-q4_k_m-gguf,216,225,2,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q3', 'q4']",True,
deepseek-r1-distill-llama-70b-uncensored-v2-k-s,none,roleplaiapp,deepseek-r1-distill-llama-70b-uncensored-v2-q4_k_s-gguf,21,33,2,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q3', 'q4']",True,
deepseek-r1-distill-llama-70b-uncensored-v2-unbiased,llama,mradermacher,deepseek-r1-distill-llama-70b-uncensored-v2-unbiased-i1-gguf,434,585,4,"['mradermacher', 'nicoboss']",['llama'],"['bin', 'gguf', 'pt', 'pth', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b-uncensored-v2-unbiased-reasoner,llama,mradermacher,deepseek-r1-distill-llama-70b-uncensored-v2-unbiased-reasoner-i1-gguf,1907,2125,3,"['cs2764', 'mradermacher']",['llama'],"['gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-70b-uncensored-v2-xs,none,roleplaiapp,deepseek-r1-distill-llama-70b-uncensored-v2-iq4_xs-gguf,13,13,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q4'],True,
deepseek-r1-distill-llama-8b,llama,unfilteredai,dan-l3-r1-8b,2771,5623,7,"['collinzrj', 'enkryptai', 'huihui-ai', 'stepenzen', 'thejaminator', 'unfilteredai', 'volkfox']",['llama'],"['bin', 'gguf', 'pt', 'safetensors']",['q4'],True,
deepseek-r1-distill-llama-8b-abliterate,llama,mradermacher,deepseek-r1-distill-llama-8b-abliterate-i1-gguf,1241,1471,6,"['browhite', 'lianzhuzhu', 'mradermacher', 'pradma']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-8b-abliterated,llama,mradermacher,deepseek-r1-distill-llama-8b-abliterated-gguf,4018,6467,31,"['alfrjw', 'astralyra', 'bernthecreator', 'bigwinboy', 'cstr', 'cuckmeisterfuller', 'featherless-ai-quants', 'human23', 'ibrahimkettaneh', 'lilyanatia', 'maicog', 'matrixportal', 'matrixportalx', 'mradermacher', 'numen-tech', 'pharrow', 'samwhra', 'tensorblock', 'tinybiggames', 'triangle104']",['llama'],"['bin', 'gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-8b-abliterated-superscaled,llama,simeon-m,deepseek-r1-distill-llama-8b-abliterated-superscaled-q4_k_m-gguf,3,3,1,['simeon-m'],['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp']",['q4'],True,
deepseek-r1-distill-llama-8b-enkrypt-aligned,llama,melvin56,deepseek-r1-distill-llama-8b-enkrypt-aligned-gguf,24,24,1,['melvin56'],['llama'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
deepseek-r1-distill-llama-8b-uncensored,llama,mradermacher,deepseek-r1-distill-llama-8b-uncensored-gguf,826,1163,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
deepseek-r1-distill-llama-8b-unsloth-bnb,llama,nitrals-loras,deepseekr1-distill-uncensored-l3-8b-alt-v1-lora,3,5,3,"['iaravagni', 'nitrals-loras']",['llama'],"['bin', 'pt', 'safetensors']",[''],True,
deepseek-r1-distill-qwen-1-5b,qwen,hamsic,deepseek-r1-distill-qwen-1.5b-uncensored-rk3588,0,1693,15,"['davidau', 'hamsic', 'hdong0', 'huihui-ai', 'icepvp8977', 'nicoboss', 'stepenzen', 'thirdeyeai']","['none', 'qwen']","['bin', 'gguf', 'pt', 'pth', 'safetensors']","['q2', 'q4', 'q8']",True,
